mu,sigma,draw
0.009797724853031303,0.5072747820503841,1367
0.038744086273176256,0.5077724984482186,1368
0.035979028713103,0.4866809227379866,1369
0.022895877017654498,0.4866223844918226,1370
0.015847450900723672,0.48986940475750457,1371
0.03620093617556298,0.49516871559758036,1372
0.02297185919219408,0.4803056838081495,1373
0.0057436906581830585,0.4914397299762073,1374
0.006278530167228043,0.49339678956661526,1375
-0.011184627222497714,0.48423484926790483,1376
0.019376775279742138,0.48724411586380734,1377
0.04400869129486634,0.4885395287354916,1378
0.030605636291248163,0.4884058578529805,1379
-0.01019529000698998,0.48864466423053715,1380
0.016422381960084872,0.5037527567599112,1381
0.04038308218021677,0.4905910788810441,1382
0.006897388295977854,0.527889365750417,1383
0.029197238783684295,0.4916463620544731,1384
0.022356163219041863,0.4977276804888285,1385
0.017414463566836992,0.49210002909354444,1386
0.0273166274980327,0.48443931622438235,1387
0.02336633326907552,0.4682240089647622,1388
0.007709656593454635,0.5027956140204208,1389
0.027082076715504142,0.4874483950802,1390
0.06336632540526692,0.4783633879675818,1391
0.018499908863995083,0.46730002155179917,1392
-0.0011912091318290936,0.5359959263080915,1393
0.04008397223278792,0.47758649948817394,1394
0.019880175597065293,0.47599665516486295,1395
0.016845135750877288,0.4964045889309346,1396
0.006992837924160818,0.496407914137951,1397
-0.003906684166387496,0.49598546060263426,1398
0.009782962539222442,0.48585377716584044,1399
0.040966944299525215,0.480521278683936,1400
0.020137460878027664,0.49137901771786446,1401
0.02581149519141707,0.5068361059440009,1402
-0.003140749097781941,0.4691418993185569,1403
-0.0020420574856022753,0.49563095997281365,1404
0.005964844062710365,0.4683759052572581,1405
-0.005170294177306125,0.5021621275486525,1406
-0.0018372194580313704,0.4872140073473148,1407
0.04107293222553162,0.5126916829310484,1408
0.017951255036986052,0.48074033380066383,1409
0.029056120876945958,0.47345451484166057,1410
0.013773886960057363,0.4890770226545881,1411
0.02812018287834577,0.5008723172197548,1412
0.024915668381615953,0.49325306312517964,1413
0.01979445036617335,0.4990880131941501,1414
-3.719438709632551e-4,0.5170276820915053,1415
0.028150709678755742,0.4921176508921174,1416
0.0022118477910639542,0.502765312940134,1417
0.005173525214555606,0.4987645623754999,1418
0.03475278274447695,0.48257361021329825,1419
0.01137112605109379,0.4949807060144141,1420
0.013084247341621265,0.5094189927161762,1421
-0.003483971530547066,0.4908373263620003,1422
0.013207979228089344,0.4712532366291855,1423
0.008902572504202254,0.4814677161515087,1424
0.02663264499254859,0.48430141060138393,1425
0.019881440817810996,0.49413055640066433,1426
0.05644175693142264,0.4994443938975626,1427
0.03364599053136631,0.48092139247574733,1428
0.04319638409193554,0.5054415808437324,1429
0.02328418014057765,0.491581646642603,1430
-0.002629459901418973,0.5021852917380828,1431
0.025686909982021302,0.4841282878691216,1432
0.03405706842122201,0.49103030221832095,1433
0.018769761141895176,0.4740472112130536,1434
-0.027445545302072733,0.4956197366237259,1435
0.03865147059133357,0.5063507575146934,1436
0.034277272659318035,0.46629326922047565,1437
-0.004372621229607907,0.48837357478931454,1438
0.01228725083635449,0.4845419306125634,1439
0.015949962695180214,0.4829732866499511,1440
-0.010903051834298775,0.524428030655665,1441
0.0505702810497949,0.504135434136724,1442
0.0372481291275546,0.4792360872542334,1443
0.02711470324656345,0.466589840026972,1444
0.006555613156222741,0.48496716182311356,1445
0.02527845683238804,0.5020828690355617,1446
-0.00497317786782566,0.46922587808436556,1447
0.006590962337313505,0.48553005579456093,1448
0.03693713866699584,0.4742585488434944,1449
0.0353909659116743,0.4708561499633114,1450
0.012384750044432905,0.4933892661380988,1451
0.033302280384525984,0.5182640579276655,1452
-0.003191996943847377,0.5063383532554943,1453
0.0366518659608557,0.47481236036052266,1454
0.027629996448251648,0.5036822915787587,1455
-0.009837509621960144,0.4929537814082801,1456
-0.018963553746176094,0.49543472392980586,1457
0.01153948992887187,0.4863409696759461,1458
0.029287693155635928,0.4918889164142477,1459
-0.016546753532032096,0.47604879302179925,1460
-0.009617383215188166,0.4395916354100345,1461
0.02173380587405484,0.49782030619267853,1462
0.01306032276404265,0.5052485415716311,1463
0.009120098786015326,0.4706440961075151,1464
0.038278570776140414,0.475578267102602,1465
0.015912316515978242,0.46422852536697606,1466
0.0099808198247445315,0.49392679088825325,1467
0.01648893512429217,0.4679804186194752,1468
0.011372615092046016,0.506668587588854,1469
0.02337105883166549,0.49628880172195056,1470
0.038420265707842,0.5032568573346394,1471
0.027289587746134415,0.5030864405760864,1472
0.04547443135691491,0.4798133757429175,1473
-0.010787506188875386,0.4789403284505824,1474
0.025646825131356715,0.4858651603550607,1475
0.030111360924702055,0.48681058532339455,1476
0.022970861240968664,0.5038921690994234,1477
0.01251237086625437,0.49273652205748164,1478
0.028707190803315828,0.5101876473362881,1479
0.02496624422205343,0.49085215010964633,1480
0.020806848244806674,0.48637662062096887,1481
0.04982916906115005,0.5158671243811254,1482
0.002040462684572654,0.5161749260327326,1483
0.021940091444060783,0.5043034587181594,1484
0.0036593917371852743,0.4839806214253963,1485
0.01132147836541687,0.48954997594692645,1486
0.017487180366096457,0.49996955401373977,1487
0.008369578235548458,0.45877480440392343,1488
0.034729821689524376,0.4851124502540074,1489
0.019311310631598442,0.474480953243715,1490
0.00445244984455322,0.47354671234524665,1491
0.016113475396864523,0.4982618514368772,1492
-4.7524195449755386e-4,0.4556838296471264,1493
0.0034961605872717563,0.5082019641962878,1494
0.03423103181330057,0.4902973066932092,1495
0.03411132924444619,0.47904583658216005,1496
0.028781722751557957,0.4788379941023287,1497
0.01074341891533586,0.4780050134001888,1498
0.004870613460007801,0.48793293552504186,1499
0.019099830422556974,0.47278750917153,1500
0.02263373752396947,0.4997952567367715,1501
0.010295853463190972,0.48063758436747234,1502
0.02524531949611544,0.4891392042711546,1503
0.010054563687725842,0.4874260829744302,1504
0.005334516502882214,0.49582392599371644,1505
0.029117510844808327,0.45428914794853753,1506
0.009526071426779359,0.4714315575302322,1507
0.02129705156861423,0.49046696037013227,1508
0.022518246160172933,0.4858198579618332,1509
-0.002106170428428071,0.49694411503634073,1510
0.04202842960235,0.48313780514667026,1511
0.005695510436867305,0.46764535729454554,1512
0.02524023521250427,0.49169241931169716,1513
0.020954945631174837,0.5153744089760917,1514
-0.004053679288639034,0.4966804336851433,1515
-3.274456301795899e-5,0.5086096406506666,1516
0.012864443618093906,0.46939061868550114,1517
-0.0064320130844315575,0.5034773397155327,1518
1.8525025691616074e-5,0.5052454660199407,1519
0.0034355687029682547,0.4688450546604223,1520
0.03455240532817121,0.49832568882790335,1521
0.0300496756589112,0.4905210939079974,1522
0.022749514422991834,0.50309088194888,1523
0.008638073573892674,0.48812937732164147,1524
0.021163315537316818,0.4660231932015068,1525
0.05558096411847872,0.45339124439883083,1526
-0.020856091092810235,0.49058104667734487,1527
-0.0026678169219730985,0.47849377491481904,1528
0.01818610022974446,0.5004476292276318,1529
0.0367093386155658,0.5070130594099346,1530
0.010324875326412113,0.4628582269323641,1531
0.029785082565338964,0.5038693727423235,1532
0.0368628459983278,0.4652443565763885,1533
0.023171301602977958,0.5057805674185007,1534
0.03424559505176405,0.4744239973747709,1535
0.002951979414339392,0.46337678644760383,1536
0.0252831802870605,0.4896958548083762,1537
0.02804339028626087,0.4922769581835742,1538
-0.003915184675212655,0.47754375045879743,1539
-0.018647218399795714,0.4804902676860796,1540
0.02530044045218924,0.4932523315101519,1541
0.012805229679482655,0.4662042906671665,1542
-0.017562677133524336,0.47567829999085837,1543
0.019519877256727866,0.4826600606429404,1544
-0.005541778117772362,0.525489943128133,1545
0.03439160127421004,0.4968623562762559,1546
0.03741363646982154,0.49187086136000646,1547
0.013621657792742575,0.4809435631672283,1548
0.006786595972265799,0.46859128386818205,1549
0.025672799766000266,0.48687201910791206,1550
0.009186669779438309,0.5039464477523659,1551
0.02208117644147727,0.4848289346241456,1552
0.011290750450364487,0.47709055428023694,1553
0.02744902626824606,0.4802086907252376,1554
0.03206381190453005,0.5061713296885637,1555
0.004293453839011063,0.4902548746970365,1556
0.009340331492879236,0.49512175446483436,1557
0.012662120571026893,0.4859205880297324,1558
0.020549829888174463,0.5204112796098812,1559
0.037903873616195294,0.4583012445662221,1560
0.024557633472189578,0.5151834723443037,1561
0.01812690388397624,0.5010663542545214,1562
-0.015915538776697657,0.498425633810807,1563
0.03218055206599576,0.49062318694594903,1564
0.019552366428752025,0.49330426191851434,1565
0.002821172434018268,0.4984819986633747,1566
0.007770736377598736,0.48464954287683015,1567
0.022657555081222032,0.4819143136414475,1568
0.014469283661314678,0.4737885281870391,1569
0.008671581477583817,0.47010104306699385,1570
0.015161497439521578,0.48675592570522636,1571
0.03777816865012582,0.5047935905922152,1572
0.026427503881843402,0.4966424941076169,1573
-0.002205875947579033,0.4890165477686357,1574
0.008389265684791036,0.48521403692920556,1575
0.0368860582451193,0.5101607914323018,1576
0.00819711131904689,0.4798630046935463,1577
0.00833077756622036,0.45801521149682933,1578
0.041414281724842,0.5183959300351462,1579
0.023182111660017664,0.4737506970604912,1580
0.015041467585106112,0.49031097209915775,1581
0.042648571062153875,0.5182320943784788,1582
0.03507473626332909,0.4978365312394893,1583
0.033609003907216696,0.4750873362938139,1584
0.028464958736291786,0.46647848228655897,1585
0.004486340777729185,0.47771282058615966,1586
0.001516816228420547,0.48288671802436256,1587
0.043034181259482295,0.5148761182379831,1588
0.019637549326285465,0.5189789645235497,1589
0.054596385692594694,0.4981360496591507,1590
0.0603192258722857,0.4761873944364202,1591
0.009005669310512627,0.5132356897129334,1592
0.02185314889049955,0.4799343459993935,1593
0.016176944728084067,0.49658444251390943,1594
0.012943029833912219,0.5103288097245005,1595
0.006299840869917484,0.49237574298481435,1596
-0.0028118432198841526,0.48974005846645124,1597
0.02259946631607722,0.4657748612621151,1598
0.01944923600214188,0.48817565333407986,1599
0.028835939611869386,0.49913789221917143,1600
0.020554244151457828,0.4779378366972736,1601
-9.899479132440211e-4,0.48322341540977815,1602
0.028312686737328726,0.4913237473699722,1603
0.012876050338148058,0.5003039436455564,1604
0.051245214628282,0.46692334303721406,1605
0.014219006747237988,0.49596203378358,1606
0.043258731062051484,0.4948121216751731,1607
0.029213070509380178,0.48074473641353466,1608
0.013568492268339711,0.4643818079649949,1609
0.011544035893191617,0.5084207776991935,1610
0.014694687262618886,0.49162183097198997,1611
0.03677548040233824,0.5078347859900829,1612
-0.007564011510674769,0.49158212036478877,1613
0.00223854156632707,0.4903768632773845,1614
0.03450396563918389,0.5127973308231584,1615
0.009960665781143255,0.4844152026586891,1616
0.0040141964616071685,0.48250192460084346,1617
0.021778843106415147,0.4945289631948634,1618
0.024131775522195482,0.49283216626064,1619
0.024790290531995097,0.4803971230145444,1620
-0.01687866544040915,0.4911147526048305,1621
0.028012608388334647,0.4865721680806294,1622
-0.0012484333515145642,0.5272534457050277,1623
0.024056438919177973,0.4743434457117258,1624
0.03961318784974053,0.49864795622344377,1625
0.013271300586540372,0.5086507832657746,1626
0.06465921495817253,0.4675526965564021,1627
0.03527702176773306,0.48223614048014085,1628
0.02354635577451457,0.4706549461710408,1629
0.004893690259334476,0.48015482261776743,1630
-0.0038332958940436534,0.4806540900886252,1631
0.03916285505924278,0.4741407043470784,1632
0.00446244430802458,0.48171360347000364,1633
0.012884820401390362,0.48547113121635915,1634
-0.0117864473414623,0.46571532069174176,1635
0.010941339278770923,0.4882025613897221,1636
0.03924498554877582,0.49940740226413277,1637
0.022102247138957167,0.49096640788642515,1638
0.05012460186038747,0.47757531005922355,1639
0.027067368491349417,0.4932373867423119,1640
0.013651704343795638,0.5043983324338708,1641
0.0062126062597381085,0.49971467304791367,1642
0.023360352556535173,0.5002391285678367,1643
0.04869473326600793,0.48639057789187334,1644
0.008649672457927235,0.5139090473506028,1645
0.004898642239871165,0.45031291838541043,1646
0.02067014102547053,0.4679627967857225,1647
0.019241866804546752,0.49211710361894384,1648
0.04073502629653232,0.48275420277554965,1649
0.015208854639341761,0.4930640155361996,1650
0.03197410734375105,0.47358286920299036,1651
0.029259844722439133,0.4799928980177722,1652
0.014854089470954466,0.4881907719423595,1653
-0.004892949736509135,0.48065955777204955,1654
-0.008707478228896087,0.4936052781576331,1655
0.004062046270971382,0.48760372963555904,1656
0.03768119969829736,0.4652410423604588,1657
0.010935357684904614,0.45856934821035367,1658
0.029481094797337383,0.4878619436877515,1659
0.03920671359122665,0.4819435836580796,1660
0.007349783413816762,0.49534653382208543,1661
0.022420404869676634,0.4978730548566115,1662
0.0344915616226011,0.48543681818110707,1663
0.019785952690766044,0.4713795648270803,1664
0.036952798976917736,0.49991122771560215,1665
0.035423541456911595,0.4892868852462732,1666
0.038041466318105566,0.49510406293190146,1667
-0.0035658003567177205,0.4695340200662873,1668
0.03658701268151447,0.49907785835544183,1669
0.033221421518586924,0.4829029808872545,1670
0.012933263838482117,0.5118269835812161,1671
0.02000499718662813,0.47534423582527624,1672
-0.00459200629907598,0.49725735035010543,1673
0.015976470689547335,0.4869222051952547,1674
0.002782173426988001,0.49624002126693756,1675
0.017322415813644253,0.5055700567197396,1676
0.05248181613539896,0.5020422540798797,1677
0.031015857792702828,0.46719611554031126,1678
0.02492532399657104,0.4753532059484001,1679
0.03511886359537009,0.48589679987326,1680
0.01553420387493377,0.49000121710291583,1681
0.04493455047125618,0.4971445151449998,1682
0.030142227513584415,0.4918172158644062,1683
0.013095956379506822,0.48728162212998033,1684
-8.512307579054256e-6,0.5304623692892935,1685
0.021600756896563624,0.46004457242177677,1686
0.011700081478865186,0.4894181017239852,1687
0.03751845146385291,0.4959489850783747,1688
0.03853194203277024,0.48699207304459724,1689
0.03999584898382484,0.4665999490128608,1690
0.04346748028240186,0.4862657939061495,1691
-0.006231146305536295,0.4893065657370685,1692
0.006257837121911947,0.5002925892141397,1693
0.021523101062930025,0.48857291443199935,1694
0.03326053098430899,0.509049131411431,1695
0.0022529771464402486,0.4917900018871654,1696
0.0209997875364444,0.46994916532064174,1697
0.05345927962904066,0.4864188347309964,1698
0.015035540186318983,0.5130858864277901,1699
0.011252019612580962,0.48853866189547934,1700
0.034252556268751955,0.4891699414971172,1701
0.03741857295822565,0.4837828439000623,1702
0.004755529325300382,0.4980675026995595,1703
0.01703550736494401,0.47529101932274503,1704
-0.00266006721471574,0.48191526456963346,1705
0.02477551678511677,0.4775448949264751,1706
0.040556653077525685,0.5190391873851861,1707
0.01850196515671628,0.49576892827568847,1708
0.0026989097537561666,0.48778445623212063,1709
0.0075684442713497575,0.46624114829723534,1710
0.03203670361459942,0.4881684737966946,1711
0.02394689039755988,0.4757321586963907,1712
-0.005251822153647623,0.4584138916105893,1713
0.025033907554650656,0.4938847795355688,1714
0.007539172131688079,0.4912848502860649,1715
0.043248349419833375,0.48946030438030474,1716
0.016802617087303108,0.5163648293709086,1717
0.0333399617066116,0.5334584045895788,1718
0.00925086690015435,0.4904182339111148,1719
0.021430408259426235,0.4744282503842818,1720
-0.019140019093605784,0.46964851519730094,1721
0.038499804589824535,0.46770988304220773,1722
-0.001901176198249388,0.49167103737985535,1723
0.028628569025257695,0.4667257546117275,1724
0.004984270182518351,0.4857151739989407,1725
0.039896075996888734,0.4903170794634163,1726
0.005216207998817257,0.49569955840539937,1727
-0.013307758946273927,0.4610479382932645,1728
-0.018364153090579725,0.4838025665095138,1729
0.024402728803066008,0.49451133975623773,1730
0.01331540627619609,0.48110713014054807,1731
0.031301978411487304,0.5030083666825004,1732
0.024203368647323843,0.47217698892404464,1733
0.04278032958188836,0.48571172309611343,1734
-0.008199446989407456,0.48405325654806697,1735
-0.004282695476811114,0.5138588879873601,1736
0.008225453741777375,0.46152639821964475,1737
0.006661928327613544,0.4728154379630686,1738
0.027908875547336072,0.4974702993053269,1739
0.025020427309914803,0.47015167839835675,1740
0.023383825040494754,0.484609298573364,1741
0.05814543542862669,0.47448837770150665,1742
0.014788816663967936,0.48875644757740316,1743
0.025197696517865912,0.4950102218219774,1744
-0.002891104175338043,0.49957955236089385,1745
-0.0031327452502679324,0.48311146115019193,1746
0.043658980209162764,0.48200156939535793,1747
0.029058176998267543,0.5101925935759799,1748
-0.010175120382466485,0.4808158785872759,1749
0.02582748722738639,0.48504329708622107,1750
0.009257837536953122,0.48379895787498173,1751
0.042370824828297377,0.4633411636597748,1752
0.01958348461309866,0.46820440955211085,1753
0.02381524257038381,0.5010737877365491,1754
0.033059745928065924,0.4889866879897666,1755
0.012833259523350713,0.4879801412520655,1756
0.004791367166614241,0.4844894233476304,1757
-0.02075359614116892,0.5053232081490111,1758
0.045765981776038286,0.476224024933317,1759
0.03220754667974703,0.516898703645155,1760
0.018067946950320622,0.49137248380956805,1761
-0.00396582580263093,0.48135140603446014,1762
0.0016899934403242405,0.4841662001373322,1763
0.003543578867201932,0.4967955838645077,1764
0.024623609760080323,0.4730704532450659,1765
0.03540413741207628,0.47681535819164095,1766
0.02502841267948521,0.4753496781556773,1767
0.045971563347874396,0.4592271012977408,1768
0.010213839015660926,0.4728546174149582,1769
0.00806121671400726,0.5067065177742358,1770
0.0023035188542885983,0.466476937407169,1771
0.018968173474178174,0.4838537171940146,1772
-0.009770312324722728,0.5009452469888361,1773
0.03676855431982643,0.48556250071848106,1774
3.408244620678653e-4,0.4582490889126689,1775
0.0017245437871020615,0.4865940074135785,1776
0.03853891714833714,0.4830649944815475,1777
0.025237455443344207,0.5193568524220767,1778
0.044029058265498536,0.49685575457077363,1779
0.016545502905822185,0.49044232567175305,1780
0.006372099088312686,0.45759556702277027,1781
0.007494674029492287,0.5053861236898276,1782
0.014260372282761632,0.4749349724464295,1783
0.04197294040869027,0.47302770978241143,1784
0.009066591577582236,0.4860072901907717,1785
0.047371872307781615,0.46961213678626756,1786
0.029134783100023477,0.47527932144139934,1787
-0.011538570898417632,0.4982372376318461,1788
0.003224540179385488,0.490585273051535,1789
-0.0020253514828032734,0.4977642461965437,1790
0.017464836728722222,0.4598908407839522,1791
0.012409492796428305,0.49741626410195167,1792
0.026172055423051187,0.509747365220005,1793
-0.0019901331840925665,0.4865514435862035,1794
0.03288655540079344,0.4852784920927972,1795
0.06915678275646839,0.4909841060837497,1796
0.0069275131062578234,0.47837970446203604,1797
0.019595076511355097,0.48476186538308236,1798
0.03852355655032217,0.47312844215792593,1799
0.03697200790964394,0.4826414036367314,1800
0.042963735526143486,0.5164746358963564,1801
0.01777893785715582,0.4833795314207012,1802
-0.007976374511147464,0.48678832698557245,1803
0.015467512731350034,0.49683882219695125,1804
0.06081177478128089,0.4959055286723715,1805
0.040530691133097305,0.48944203192542896,1806
0.014949175945414336,0.4763416153884562,1807
0.01537942302879003,0.5121851980595177,1808
0.03608762551401673,0.5117307476759899,1809
-0.016049376255486993,0.49897298859842265,1810
0.017645950274083787,0.4872510802311546,1811
0.012118972510160963,0.5036320097852955,1812
0.06304669469113489,0.5116901552479662,1813
0.03440177082704554,0.48320305273670766,1814
0.017192699734934085,0.46800939769322397,1815
0.031304178002324476,0.49728242899937897,1816
0.025570287832739593,0.4947793694360414,1817
0.010209373826840968,0.4896118041751647,1818
0.03713024920469609,0.501138026188586,1819
0.016908800026749042,0.4979045184671438,1820
0.03205678014641414,0.5174808030592692,1821
0.011205281791916988,0.4852063252636875,1822
0.010557907005914661,0.48687684133388154,1823
0.010825203584782736,0.4564285838332147,1824
0.021765361234154908,0.48485643331352557,1825
0.03936550816908333,0.4993232493537586,1826
0.02050045399192187,0.5063518856243588,1827
0.03005306756453644,0.47630555163182403,1828
0.015846064578403866,0.5044246265292045,1829
-0.008370169647769416,0.49053140044291027,1830
0.020243831547009677,0.4822739041631811,1831
0.010382266407841814,0.5069653639890371,1832
0.014102517236259248,0.5000901119074286,1833
0.027234384443344344,0.49345958450848365,1834
-0.015111700446364756,0.491464243699987,1835
0.052110970858115294,0.5042534876494765,1836
0.03921593709359214,0.4984425913964099,1837
0.03321777493663966,0.4570327135349453,1838
0.04118913834984315,0.5153836742139459,1839
0.01878081116106107,0.4810175115606165,1840
0.011526021735062168,0.4655547488580362,1841
0.030635393143602065,0.4971064749421444,1842
0.007595208755611619,0.48036359532351636,1843
-0.004763890588516137,0.466306925236399,1844
0.014195817226609791,0.5089631877520747,1845
0.04116992759243907,0.49644618062061896,1846
-0.003092456806061404,0.4980850218458781,1847
0.040771020440541414,0.49153887972075067,1848
-0.018654084005114733,0.4816940454940681,1849
0.032919404059976065,0.4870867436177417,1850
0.02174083641637718,0.4687247210019062,1851
0.021131904259530775,0.470281273817052,1852
0.043106524892688444,0.5022023232669602,1853
0.02590008792473355,0.5068115867355272,1854
0.030968628345197445,0.45371470844723977,1855
-0.0047439384237888595,0.49003211340134095,1856
0.05409116469613529,0.4989591643138711,1857
0.012437020640122913,0.49063077516184495,1858
-0.02183254607474715,0.4785008171703646,1859
4.884760547728025e-4,0.4631862812652354,1860
0.01732027199411727,0.5131559746676361,1861
0.03971083094890645,0.48850080869251455,1862
0.03484662740838835,0.48599313563594204,1863
0.008411646685875653,0.4755246659511709,1864
0.03517839848526418,0.4811952704606949,1865
0.019544491130887076,0.4954023711280762,1866
0.02342465373158167,0.5003942340404993,1867
0.02172611660522604,0.46362358541601417,1868
-0.012597287972494667,0.4684604794983152,1869
0.015624353674787797,0.5053659612496181,1870
0.01698130289938077,0.4826333621635456,1871
-0.004028401358092014,0.4888980320259138,1872
0.03632956855409622,0.5020330573466496,1873
0.031722621180211075,0.4655413835102047,1874
0.007417160883993223,0.4911701366191147,1875
0.020901275289063825,0.46852856690750244,1876
-0.016544388558871855,0.5049372526208017,1877
0.03857746489844121,0.48826183529503675,1878
-0.0018114263677751772,0.4759866113785283,1879
0.009477336365424997,0.4754687266522648,1880
0.05445844167093951,0.47632787105279045,1881
0.019992839182119453,0.48327797815105067,1882
0.05049655711361003,0.4888724164004693,1883
0.021462216713204613,0.5104282562720794,1884
-0.012573062637538844,0.4941202394585297,1885
-0.002476812614895047,0.48183549032597267,1886
0.013286981098614349,0.4666039774750775,1887
8.683248606847944e-4,0.4860318522283856,1888
0.005931512357658391,0.5094179637635753,1889
0.004329110098923714,0.5004724470753845,1890
0.018941310587396787,0.4769604128826747,1891
0.016891847734348236,0.48737728504183225,1892
0.010972380524176633,0.5140480330089005,1893
-0.0028808903884521954,0.46314570153737805,1894
0.020916247925998572,0.4883403612811462,1895
0.0301294028739496,0.49698744117850857,1896
-0.00892484401150044,0.4997039085952312,1897
-0.01015789548873708,0.47364017379834195,1898
0.002829851118703126,0.5194163580468693,1899
0.004150913979914487,0.4873889038701656,1900
0.021931872892610532,0.5038332222937886,1901
0.046121293832063426,0.4638748511175107,1902
-0.030006662791695858,0.4425643871746885,1903
0.04536942808596554,0.46649855852605765,1904
0.006081936134849438,0.49318587305844197,1905
0.030300512137555722,0.5212965126739779,1906
0.03142824240777774,0.4758745931721375,1907
0.012017899890678432,0.4865884399331472,1908
0.02179839126254078,0.47422372646064326,1909
-0.007161154606004828,0.5099567809770453,1910
0.009143149933597244,0.4758414668165909,1911
0.009419302998792588,0.4889847192434486,1912
0.005504892214712271,0.4649506287462655,1913
0.04957270727231613,0.5065444014751725,1914
0.00998796022037365,0.5033915535089721,1915
0.023721504450084092,0.4963821801110174,1916
0.03571684170969826,0.49279276458001553,1917
-0.007947098258525867,0.49522085600676735,1918
0.014022337842898382,0.5182585767510405,1919
0.0297726473944328,0.5083060568685474,1920
-0.011297219578155973,0.49325308043045146,1921
-0.004419854181079061,0.4745093627951907,1922
0.005825982327826004,0.5135922710362251,1923
0.04026648201417176,0.5061022290683381,1924
0.010233954086347103,0.4603666266669701,1925
0.02579852914573236,0.4615261101986842,1926
0.026774640785691105,0.496164569237796,1927
0.005455685293542399,0.4718956253311157,1928
-0.0052091479136954,0.474053569231111,1929
0.028742269098281537,0.5015692318735078,1930
0.021633519096895808,0.49374014073495925,1931
0.013824386456794156,0.4739540314776634,1932
0.034724980690970984,0.5029785598415065,1933
0.024455993269915773,0.50101317792607,1934
0.03125255124615531,0.47656985978240374,1935
0.03564679775982723,0.4915794521545419,1936
0.013250057149146035,0.4608117496862205,1937
0.006572266458223164,0.49133486736916787,1938
0.02690910200651811,0.5051497228339659,1939
0.04629595689571492,0.47048960555219066,1940
-0.007611754292145976,0.47843437775470654,1941
0.025283527174954527,0.4750114597268561,1942
0.037714165372347376,0.4950449477669203,1943
0.006888209440624259,0.5066952900956792,1944
0.021935197486813055,0.48165187755104266,1945
0.023202980619543703,0.47740856266924037,1946
-0.012479385720517901,0.49433272718180876,1947
0.02034978044714924,0.47708196594073976,1948
0.015449569346900107,0.5052742306623746,1949
0.030013439911752697,0.482692515903689,1950
0.027603981897788094,0.4693734574957148,1951
0.020999787856916897,0.4880736993310451,1952
0.02523085193168153,0.4979332837770625,1953
0.02968257550979528,0.5040591271793566,1954
-0.009738559252944708,0.49451222872185846,1955
0.02588258845531659,0.48577886359864264,1956
-0.01458774129001331,0.4902557838708729,1957
0.027084207391841687,0.4797429697647364,1958
0.020558876263563425,0.49972409801327017,1959
0.024642086485294114,0.4861173788763277,1960
0.038837872537315896,0.4929619511943092,1961
0.024266991540332877,0.49467017963124826,1962
0.011107546460374422,0.4978099553982545,1963
0.01835486781577821,0.47717407518549543,1964
0.05344865573824088,0.4758430062460339,1965
0.03522730604781135,0.5109362099935616,1966
0.005067402802207055,0.47824593061771675,1967
-0.016837779176856225,0.5054685520430618,1968
0.029764629731026643,0.5125166502952198,1969
0.055642348346271686,0.48188929108987427,1970
0.0519186543675758,0.4786389398438101,1971
0.031701540025354344,0.48270762386880134,1972
0.02304245754656763,0.46303301735614233,1973
0.027151428601076305,0.4837181852010124,1974
0.03141739310746843,0.4909344709932314,1975
0.010541304679918907,0.503416276652616,1976
-0.0030332366666567766,0.4975396714511204,1977
0.034451392477254886,0.4826552652947097,1978
0.023088200505001863,0.4788588059625833,1979
0.014348151540122698,0.47758655433666253,1980
0.00788836407800655,0.4958596062576567,1981
0.05243311247185723,0.50355744695856,1982
0.01688162740212132,0.4931403984042211,1983
0.026801270376065927,0.4966403692157869,1984
0.03491718620155953,0.49319974856824417,1985
0.051402793371418246,0.5156330127906174,1986
0.0069337616207349375,0.5109871646237643,1987
0.018359563676268533,0.49640880170384344,1988
0.01342829575785658,0.5038563727522339,1989
-0.011373354695145095,0.5000741646626393,1990
0.04351717032460948,0.4863204254218849,1991
-0.00198976145916337,0.4989296105289973,1992
-0.022724666235896977,0.4867093267150519,1993
0.0068196850428152225,0.48453538307801186,1994
0.038025732767389575,0.5138836415721538,1995
-0.018935884827620937,0.5039858944804212,1996
0.034991731070825136,0.4901309205545437,1997
0.037877862517579866,0.475923291791999,1998
0.016414426003967968,0.47774000138837114,1999
0.022321618956959534,0.46668319955791826,2000
